 [0,1)
 [0,1)
 [0,1)
 [0,1)
 [0,1)
 [0,1)
 [0,1)
 [0,1)
 [0,1)
 [0,1)
 [0,1)
 [0,1)
 [0,1)
 [0,1)
 [0,1)
 [0,1)
 [0,1)
 [0,1)
 [0,1)
 [0,1)
 [0,1)
 [0,1)
 [0,1)
 [0,1.41421)
 [0,1.41421)
 [0,1.41421)
 [0,1.41421)
 [0,1.41421)
 [0,1.41421)
 [0,1.41421)
 [0,1.41421)
 [0,1.41421)
 [0,1.41421)
 [0,1.41421)
 [0,2)
 [0,2)
 [0,2)
 [0,2)
 [0,2)
 [0,2)
 [0,2)
 [0,2)
 [0,2)
 [0,2)
 [0,2)
 [0,2)
 [0,2)
 [0,2)
 [0,2)
 [0,2.23607)
 [0,2.23607)
 [0,2.23607)
 [0,2.23607)
 [0,2.23607)
 [0,2.23607)
 [0,2.23607)
 [0,2.23607)
 [0,2.23607)
 [0,2.23607)
 [0,2.23607)
 [0,2.82843)
 [0,2.82843)
 [0,3)
 [0,3)
 [0,3)
 [0,3)
 [0,3)
 [0,3)
 [0,3)
 [0,3)
 [0,3)
 [0,3)
 [0,3)
 [0,3)
 [0,3.16228)
 [0,3.16228)
 [0,3.16228)
 [0,3.16228)
 [0,3.16228)
 [0,3.16228)
 [0,3.16228)
 [0,3.16228)
 [0,3.60555)
 [0,3.60555)
 [0,3.60555)
 [0,4)
 [0,4)
 [0,4)
 [0,4)
 [0,4)
 [0,4)
 [0,4)
 [0,4)
 [0,4.12311)
 [0,4.12311)
 [0,4.12311)
 [0,4.12311)
 [0,4.12311)
 [0,4.12311)
 [0,4.12311)
 [0,4.24264)
 [0,4.24264)
 [0,4.47214)
 [0,4.47214)
 [0,5)
 [0,5)
 [0,5)
 [0,5)
 [0,5)
 [0,5)
 [0,5)
 [0,5)
 [0,5)
 [0,5)
 [0,5)
 [0,5)
 [0,5)
 [0,5)
 [0,5)
 [0,5)
 [0,5)
 [0,5)
 [0,5)
 [0,5.09902)
 [0,5.09902)
 [0,5.09902)
 [0,5.09902)
 [0,5.38516)
 [0,5.65685)
 [0,6)
 [0,6)
 [0,6)
 [0,6)
 [0,6)
 [0,6)
 [0,6)
 [0,6)
 [0,6)
 [0,6)
 [0,6)
 [0,6)
 [0,6.08276)
 [0,6.08276)
 [0,6.08276)
 [0,6.32456)
 [0,6.32456)
 [0,6.7082)
 [0,6.7082)
 [0,6.7082)
 [0,6.7082)
 [0,7)
 [0,7)
 [0,7)
 [0,7.07107)
 [0,7.07107)
 [0,7.07107)
 [0,7.07107)
 [0,7.2111)
 [0,7.28011)
 [0,7.61577)
 [0,7.81025)
 [0,8.06226)
 [0,8.06226)
 [0,8.06226)
 [0,8.06226)
 [0,8.60233)
 [0,8.94427)
 [0,9)
 [0,9)
 [0,9.05539)
 [0,9.05539)
 [0,9.21954)
 [0,10)
 [0,10)
 [0,10.0499)
 [0,10.198)
 [0,11)
 [0,11.1803)
 [0,11.3137)
 [0,11.4018)
 [0,11.6619)
 [0,12.0416)
 [0,12.0416)
 [0,12.0416)
 [0,12.0416)
 [0,13)
 [0,13.9284)
 [0,14.0357)
 [0,14.2127)
 [0,14.7648)
 [0,16.0312)
 [0,16.0312)
 [0,16.1555)
 [0,17.0294)
 [0,17.0294)
 [0,17.088)
 [0,18.1108)
 [0,19.105)
 [0,21)
 [0, )
