 [0,1)
 [0,1)
 [0,1)
 [0,1)
 [0,1)
 [0,1)
 [0,1)
 [0,1)
 [0,1)
 [0,1)
 [0,1)
 [0,1)
 [0,1)
 [0,1)
 [0,1)
 [0,1)
 [0,1)
 [0,1)
 [0,1)
 [0,1)
 [0,1)
 [0,1)
 [0,1)
 [0,1)
 [0,1)
 [0,1)
 [0,1)
 [0,1)
 [0,1)
 [0,1)
 [0,1)
 [0,1.41421)
 [0,1.41421)
 [0,1.41421)
 [0,1.41421)
 [0,1.41421)
 [0,1.41421)
 [0,1.41421)
 [0,1.41421)
 [0,1.41421)
 [0,1.41421)
 [0,1.41421)
 [0,1.41421)
 [0,1.41421)
 [0,1.41421)
 [0,1.41421)
 [0,1.41421)
 [0,1.41421)
 [0,1.41421)
 [0,1.41421)
 [0,1.41421)
 [0,1.41421)
 [0,1.41421)
 [0,1.41421)
 [0,1.41421)
 [0,1.41421)
 [0,1.41421)
 [0,1.41421)
 [0,1.41421)
 [0,1.41421)
 [0,1.41421)
 [0,1.41421)
 [0,1.41421)
 [0,2)
 [0,2)
 [0,2)
 [0,2)
 [0,2)
 [0,2)
 [0,2)
 [0,2)
 [0,2)
 [0,2)
 [0,2.23607)
 [0,2.23607)
 [0,2.23607)
 [0,2.23607)
 [0,2.23607)
 [0,2.23607)
 [0,2.23607)
 [0,2.23607)
 [0,2.23607)
 [0,2.23607)
 [0,2.23607)
 [0,2.23607)
 [0,2.23607)
 [0,2.23607)
 [0,2.23607)
 [0,2.23607)
 [0,2.23607)
 [0,2.23607)
 [0,2.82843)
 [0,2.82843)
 [0,2.82843)
 [0,2.82843)
 [0,2.82843)
 [0,2.82843)
 [0,2.82843)
 [0,2.82843)
 [0,2.82843)
 [0,2.82843)
 [0,2.82843)
 [0,2.82843)
 [0,3)
 [0,3)
 [0,3)
 [0,3)
 [0,3)
 [0,3)
 [0,3)
 [0,3)
 [0,3.16228)
 [0,3.16228)
 [0,3.16228)
 [0,3.16228)
 [0,3.16228)
 [0,3.16228)
 [0,3.16228)
 [0,3.16228)
 [0,3.16228)
 [0,3.60555)
 [0,3.60555)
 [0,3.60555)
 [0,3.60555)
 [0,3.60555)
 [0,3.60555)
 [0,3.60555)
 [0,4)
 [0,4)
 [0,4)
 [0,4)
 [0,4)
 [0,4)
 [0,4.12311)
 [0,4.12311)
 [0,4.12311)
 [0,4.12311)
 [0,4.12311)
 [0,4.24264)
 [0,4.24264)
 [0,4.24264)
 [0,4.24264)
 [0,4.24264)
 [0,4.24264)
 [0,4.47214)
 [0,4.47214)
 [0,4.47214)
 [0,4.47214)
 [0,5)
 [0,5)
 [0,5)
 [0,5)
 [0,5.09902)
 [0,5.09902)
 [0,5.09902)
 [0,5.09902)
 [0,5.09902)
 [0,5.09902)
 [0,5.38516)
 [0,5.38516)
 [0,5.38516)
 [0,5.83095)
 [0,5.83095)
 [0,5.83095)
 [0,5.83095)
 [0,5.83095)
 [0,6)
 [0,6.08276)
 [0,6.32456)
 [0,6.32456)
 [0,6.32456)
 [0,6.40312)
 [0,6.7082)
 [0,7)
 [0,7.07107)
 [0,7.07107)
 [0,7.07107)
 [0,7.07107)
 [0,7.07107)
 [0,7.2111)
 [0,7.2111)
 [0,7.28011)
 [0,7.61577)
 [0,7.81025)
 [0,7.81025)
 [0,8)
 [0,8.06226)
 [0,8.06226)
 [0,8.48528)
 [0,8.544)
 [0,8.60233)
 [0,8.94427)
 [0,10)
 [0,11.1803)
 [0,11.1803)
 [0,11.7047)
 [0,12.3693)
 [0,13.0384)
 [0,16.1555)
 [0, )
