 [0,1)
 [0,1)
 [0,1)
 [0,1)
 [0,1)
 [0,1)
 [0,1)
 [0,1)
 [0,1)
 [0,1)
 [0,1)
 [0,1)
 [0,1)
 [0,1)
 [0,1)
 [0,1)
 [0,1)
 [0,1)
 [0,1)
 [0,1)
 [0,1)
 [0,1.41421)
 [0,1.41421)
 [0,1.41421)
 [0,1.41421)
 [0,2)
 [0,2)
 [0,2)
 [0,2)
 [0,2)
 [0,2)
 [0,2)
 [0,2)
 [0,2)
 [0,2)
 [0,2)
 [0,2)
 [0,2)
 [0,2)
 [0,2.23607)
 [0,2.23607)
 [0,2.23607)
 [0,2.23607)
 [0,2.23607)
 [0,2.23607)
 [0,2.23607)
 [0,2.23607)
 [0,2.23607)
 [0,2.23607)
 [0,2.23607)
 [0,2.82843)
 [0,3)
 [0,3)
 [0,3)
 [0,3)
 [0,3)
 [0,3)
 [0,3.16228)
 [0,3.16228)
 [0,3.16228)
 [0,3.16228)
 [0,3.16228)
 [0,3.16228)
 [0,3.16228)
 [0,3.16228)
 [0,3.16228)
 [0,3.60555)
 [0,4)
 [0,4)
 [0,4)
 [0,4.12311)
 [0,4.12311)
 [0,4.12311)
 [0,4.12311)
 [0,4.12311)
 [0,4.12311)
 [0,5)
 [0,5)
 [0,5.09902)
 [0,5.09902)
 [0,5.09902)
 [0,5.09902)
 [0,5.09902)
 [0,5.38516)
 [0,5.83095)
 [0,6)
 [0,6)
 [0,6.08276)
 [0,6.08276)
 [0,6.08276)
 [0,6.08276)
 [0,6.08276)
 [0,6.32456)
 [0,6.32456)
 [0,6.32456)
 [0,6.32456)
 [0,6.40312)
 [0,7)
 [0,7)
 [0,7.07107)
 [0,7.07107)
 [0,7.07107)
 [0,7.07107)
 [0,7.07107)
 [0,7.07107)
 [0,7.28011)
 [0,7.28011)
 [0,7.28011)
 [0,7.28011)
 [0,7.28011)
 [0,8)
 [0,8.06226)
 [0,8.06226)
 [0,8.06226)
 [0,8.06226)
 [0,8.06226)
 [0,8.24621)
 [0,8.544)
 [0,9)
 [0,9)
 [0,9.05539)
 [0,9.05539)
 [0,9.05539)
 [0,9.21954)
 [0,9.48683)
 [0,9.48683)
 [0,10)
 [0,10.0499)
 [0,10.198)
 [0,10.198)
 [0,10.198)
 [0,10.198)
 [0,10.198)
 [0,10.198)
 [0,11.0454)
 [0,11.0454)
 [0,11.1803)
 [0,11.1803)
 [0,11.1803)
 [0,11.3137)
 [0,11.4018)
 [0,12.0416)
 [0,12.0416)
 [0,12.0416)
 [0,12.0416)
 [0,12.1655)
 [0,12.1655)
 [0,12.1655)
 [0,12.3693)
 [0,12.6491)
 [0,13.0384)
 [0,13.0384)
 [0,13.0384)
 [0,13.1529)
 [0,13.1529)
 [0,13.3417)
 [0,13.3417)
 [0,13.4164)
 [0,14.1421)
 [0,14.1421)
 [0,14.1421)
 [0,14.8661)
 [0,14.8661)
 [0,15.1327)
 [0,15.1327)
 [0,15.5242)
 [0,15.8114)
 [0,16.1245)
 [0,16.2788)
 [0,16.6433)
 [0,16.9706)
 [0,17.4642)
 [0,17.8885)
 [0,18.0278)
 [0,18.2483)
 [0,18.4391)
 [0,18.4391)
 [0,19.4165)
 [0,19.4165)
 [0,19.4165)
 [0,19.4165)
 [0,20.0998)
 [0,20.0998)
 [0,20.2237)
 [0,20.2485)
 [0,20.8806)
 [0,21.3776)
 [0,22.4722)
 [0,23.0868)
 [0,23.7065)
 [0,25.4951)
 [0,25.4951)
 [0,26.9258)
 [0,27.2947)
 [0,27.6586)
 [0,30.4138)
 [0,32.5576)
 [0,38.6394)
 [0,46.1736)
 [0, )
