 [69.4262,69.4622)
 [69.2315,69.3542)
 [68.884,69.3758)
 [23,23.0217)
 [23,23.0217)
 [23,23.0217)
 [23,23.0217)
 [23,23.0217)
 [23,23.0217)
 [23,23.0217)
 [23,23.0217)
 [23,23.0217)
 [23,23.0217)
 [23,23.0217)
 [23,23.0217)
 [23,23.0217)
 [23,23.0217)
 [23,23.0217)
 [23,23.0217)
 [23,23.0217)
 [23,23.0217)
 [23,23.7697)
 [23,23.0217)
 [23,23.0217)
 [22.0907,22.8473)
 [22,22.0227)
 [22,22.0227)
 [22,22.0227)
 [22,22.0227)
 [22,22.0227)
 [22,22.0227)
 [22,22.0227)
 [22,22.0227)
 [22,22.0227)
 [22,22.0227)
 [22,22.0227)
 [22,22.0227)
 [22,22.0227)
 [22,22.0227)
 [22,22.0227)
 [22,22.0227)
 [22,22.0907)
 [22,22.0227)
 [22,22.0227)
 [22,22.0227)
 [22,22.0227)
 [21.3776,21.9317)
 [21.2132,22)
 [21.2132,21.9317)
 [21.0238,21.1896)
 [21,21.0238)
 [21,21.0238)
 [21,21.0238)
 [21,21.0238)
 [21,21.0238)
 [21,21.0238)
 [21,21.0238)
 [21,21.0238)
 [21,21.0238)
 [21,21.0238)
 [21,21.0238)
 [21,21.0238)
 [21,21.0238)
 [21,21.0238)
 [21,21.0238)
 [21,21.0238)
 [21,21.0238)
 [21,21.0238)
 [21,21.0238)
 [21,21.0238)
 [21,21.0238)
 [21,21.0238)
 [21,21.0238)
 [21,21.0238)
 [21,21.0238)
 [21,21.0238)
 [21,23.0868)
 [20,20.025)
 [20,20.025)
 [20,20.025)
 [20,20.025)
 [20,20.025)
 [20,20.025)
 [20,20.025)
 [19,19.0263)
 [19,19.0263)
 [19,19.0263)
 [19,19.0263)
 [19,19.0263)
 [19,19.0263)
 [19,19.0263)
 [19,20.025)
 [19,19.0263)
 [19,19.0263)
 [19,19.0263)
 [19,19.0263)
 [19,19.0263)
 [19,19.0263)
 [13,13.0384)
 [13,13.0384)
 [13,13.0384)
 [13,13.0384)
 [13,13.0384)
 [13,13.0384)
 [13,13.0384)
 [13,13.0384)
 [13,13.0384)
 [13,13.0384)
 [13,13.0384)
 [13,13.0384)
 [13,13.0384)
 [13,13.0384)
 [13,13.0384)
 [13,13.0384)
 [13,13.0384)
 [13,13.0384)
 [13,13.0384)
 [13,13.0384)
 [13,13.0384)
 [13,13.0384)
 [13,13.0384)
 [13,13.0384)
 [13,13.0384)
 [13,13.0384)
 [13,13.0384)
 [13,13.0384)
 [13,13.0384)
 [13,13.0384)
 [13,13.0384)
 [13,13.0384)
 [13,13.0384)
 [13,13.0384)
 [13,13.0384)
 [13,13.0384)
 [13,13.0384)
 [13,13.0384)
 [13,13.0384)
 [13,13.0384)
 [13,13.0384)
 [13,13.0384)
 [13,13.0384)
 [13,13.0384)
 [13,13.0384)
 [13,13.0384)
 [13,13.0384)
 [13,13.0384)
 [13,13.0384)
 [13,13.0384)
 [13,13.0384)
 [13,13.0384)
 [13,13.0384)
 [13,13.0384)
 [13,13.0384)
 [13,13.0384)
 [13,13.0384)
 [13,13.0384)
 [13,13.0384)
 [13,13.0384)
 [13,13.0384)
 [13,13.0384)
 [13,13.0384)
 [13,13.0384)
 [13,13.0384)
 [13,13.0384)
 [13,13.0384)
 [13,13.0384)
 [13,13.0384)
 [13,13.0384)
 [13,13.0384)
 [13,13.0384)
 [13,13.0384)
 [13,13.0384)
 [13,13.0384)
 [13,13.0384)
 [13,13.0384)
 [13,13.0384)
 [13,13.0384)
 [13,13.0384)
 [13,13.0384)
 [13,13.0384)
 [13,13.0384)
 [13,13.0384)
 [13,13.0384)
 [13,13.0384)
 [13,13.0384)
 [13,13.0384)
 [13,13.0384)
 [13,13.0384)
 [13,13.0384)
 [13,13.0384)
 [13,13.0384)
 [13,13.0384)
 [13,13.0384)
 [13,13.0384)
 [13,13.0384)
 [13,13.0384)
 [13,13.0384)
 [13,13.0384)
 [13,13.0384)
 [13,13.0384)
 [13,13.0384)
 [13,13.0384)
 [13,13.0384)
 [13,13.0384)
 [13,13.0384)
 [13,13.0384)
 [13,13.0384)
 [13,13.0384)
 [13,13.0384)
 [13,13.0384)
 [13,13.0384)
 [13,13.0384)
 [13,13.0384)
 [13,13.0384)
 [13,13.0384)
 [13,13.0384)
 [13,13.0384)
 [13,13.0384)
 [13,13.0384)
 [13,13.0384)
 [13,13.0384)
 [13,13.0384)
 [13,13.0384)
 [13,13.0384)
 [13,13.0384)
 [13,13.0384)
