 [29.1548,29.2062)
 [27.8568,27.8927)
 [26.9258,27.074)
 [26.6833,27.0185)
 [26.6833,29.1204)
 [22,22.0227)
 [22,22.0227)
 [21.9317,21.9545)
 [21.9317,21.9545)
 [21.4709,21.5407)
 [21.2603,21.4009)
 [21.2132,21.4709)
 [21.1896,21.3776)
 [21.1896,21.3776)
 [21.095,21.2603)
 [21.0238,21.095)
 [21.0238,21.095)
 [21.0238,21.4709)
 [21.0238,21.1896)
 [21,21.5407)
 [20.8806,22.3607)
 [20,20.025)
 [20,20.025)
 [20,20.025)
 [20,20.025)
 [20,20.025)
 [20,20.025)
 [20,20.025)
 [20,20.025)
 [20,20.025)
 [20,20.025)
 [19.9249,29.9666)
 [6,6.08276)
 [6,6.08276)
 [6,6.08276)
 [6,6.08276)
 [6,6.08276)
 [6,6.08276)
 [6,6.08276)
 [6,6.08276)
 [6,6.08276)
 [6,6.08276)
 [6,6.08276)
 [6,6.08276)
 [6,6.08276)
 [6,6.08276)
 [6,6.08276)
 [6,6.08276)
 [6,6.40312)
 [6,6.08276)
 [6,6.08276)
 [6,6.08276)
 [6,6.08276)
 [6,6.08276)
 [6,6.08276)
 [6,6.08276)
 [6,6.08276)
 [6,6.08276)
 [6,6.08276)
 [6,6.08276)
 [6,6.08276)
 [6,6.08276)
 [6,6.08276)
 [6,6.08276)
 [6,6.08276)
 [6,6.40312)
 [6,6.08276)
 [6,6.08276)
 [6,6.08276)
 [6,6.08276)
 [6,6.08276)
 [6,6.08276)
 [6,6.08276)
 [6,6.08276)
 [6,6.08276)
 [6,6.08276)
 [6,6.08276)
 [6,6.08276)
 [6,6.08276)
 [6,66.7308)
 [1.41421,188.322)
