 [18,18.0278)
 [18,18.0278)
 [18,18.0278)
 [18,18.0278)
 [18,18.0278)
 [15.5563,15.6205)
 [15.5563,18.0278)
 [9,9.05539)
 [8,8.06226)
 [8,8.06226)
 [8,8.06226)
 [8,8.06226)
 [8,8.06226)
 [8,8.06226)
 [8,8.06226)
 [8,8.06226)
 [8,8.06226)
 [8,8.06226)
 [8,8.06226)
 [7.28011,13.6015)
 [5.65685,5.83095)
 [5.65685,5.83095)
 [5.38516,5.83095)
 [4.47214,5.83095)
 [4,25.807)
 [3,3.16228)
 [3,3.16228)
 [3,3.16228)
 [3,3.16228)
 [3,3.16228)
 [3,3.16228)
 [3,4)
 [2.82843,3)
 [2.82843,3.60555)
 [2,2.23607)
 [2,2.23607)
 [2,2.23607)
 [2,2.23607)
 [2,2.23607)
 [2,2.23607)
 [2,3)
 [2,3)
 [2,2.23607)
 [2,2.23607)
 [1.41421,170.801)
