 [52,52.0096)
 [52,52.0096)
 [52,52.0096)
 [52,52.0096)
 [52,52.0096)
 [52,52.0096)
 [52,52.0096)
 [52,52.0096)
 [52,52.0096)
 [52,52.0096)
 [52,52.0096)
 [52,52.0096)
 [52,52.0096)
 [52,52.0096)
 [52,52.0096)
 [52,52.0096)
 [52,52.0096)
 [52,52.0096)
 [52,52.0096)
 [52,52.0096)
 [52,52.0096)
 [52,52.0096)
 [52,52.0096)
 [52,52.0096)
 [52,52.0096)
 [52,52.0096)
 [52,52.2015)
 [50,50.01)
 [50,50.01)
 [50,50.01)
 [50,50.01)
 [50,50.01)
 [50,50.01)
 [50,50.01)
 [50,50.01)
 [44,44.0114)
 [44,44.0114)
 [44,44.0114)
 [44,44.0114)
 [44,44.0114)
 [44,44.0114)
 [44,44.0114)
 [44,44.0114)
 [44,44.0114)
 [44,44.0114)
 [44,44.0114)
 [44,44.0114)
 [44,44.0114)
 [44,44.0114)
 [44,44.0114)
 [44,44.0114)
 [44,44.0114)
 [44,44.0114)
 [44,44.0114)
 [44,44.0114)
 [44,44.0114)
 [44,44.0114)
 [44,44.0114)
 [44,44.0114)
 [44,44.0114)
 [44,44.0114)
 [44,44.0114)
 [44,44.0114)
 [44,44.0114)
 [44,44.0114)
 [44,44.0114)
 [44,44.0114)
 [44,44.0114)
 [44,44.0114)
 [44,44.0114)
 [44,44.0114)
 [44,44.0114)
 [44,44.0114)
 [44,44.0114)
 [44,44.0114)
 [44,44.0114)
 [44,44.0114)
 [44,44.0114)
 [44,44.0114)
 [44,44.0114)
 [44,44.0114)
 [44,44.0114)
 [44,44.0114)
 [44,44.0114)
 [44,44.0114)
 [44,44.0114)
 [44,44.0114)
 [44,44.0114)
 [44,44.0114)
 [44,44.0114)
 [43,43.0116)
 [43,43.0116)
 [43,43.0116)
 [43,43.0116)
 [43,43.0116)
 [43,43.0116)
 [43,43.0116)
 [43,43.0116)
 [43,43.0116)
 [43,43.0116)
 [43,43.0116)
 [43,43.0116)
 [43,43.0116)
 [43,43.0116)
 [43,43.0116)
 [43,43.0116)
 [43,43.0116)
 [43,43.0116)
 [43,43.0116)
 [43,43.0116)
 [43,43.0116)
 [43,43.0116)
 [43,43.0116)
 [43,43.0116)
 [43,44.0114)
 [1.41421,52.2398)
